None,None,None,None,None,None,None,None,None,None,None,None
None,vehicle,vehicle,1,1,10,10,50,50,100,100,None
None,vehicle,vehicle,1,1,10,10,50,50,100,100,None
None,vehicle,vehicle,1,1,10,10,50,50,100,100,None
None,vehicle,vehicle,1,1,10,10,50,50,100,100,None
None,vehicle,vehicle,1,1,10,10,50,50,100,100,None
None,vehicle,vehicle,1,1,10,10,50,50,100,100,None
None,None,None,None,None,None,None,None,None,None,None,None
